"year","NUTS 3 CODE 2021","vald_clean","vald","type","LAU CODE","NUTS 3 CODE 2016","number","median_price_final","average_price_final"
2011,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",140,218.58,281.44
2011,"EE001","loksa linn","Loksa linn","flat",424,"EE001",17,115.44,142.91
2011,"EE001","maardu linn","Maardu linn","flat",446,"EE001",136,467.5,472.06
2011,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",29,517.99,429.74
2011,"EE001","rae vald","Rae vald","flat",653,"EE001",211,1000,956.19
2011,"EE001","saku vald","Saku vald","flat",718,"EE001",52,627.99,646.58
2011,"EE001","saue vald","Saue vald","flat",726,"EE001",136,734.32,697.73
2011,"EE001","tallinn","Tallinn","flat",784,"EE001",5712,908.84,1034.14
2011,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",179,989.93,945.58
2011,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",11,234.48,220.23
2011,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",105,426.8,463.28
2011,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",32,336.28,321.5
2011,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,170.91,288.762
2011,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",32,82.84,126.45
2011,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",29,97.01,106.33
2011,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,160.567580632411,206.760291843005
2011,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",542,606.06,682.26
2011,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",62,80.97,116.7
2011,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,170.91,288.762
2011,"EE004","saarde vald","Saarde vald","flat",712,"EE004",14,99.07,120.56
2011,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",186,544.25,513.1
2011,"EE004","tori vald","Tori vald","flat",809,"EE004",99,107.34,217.21
2011,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,170.91,288.762
2011,"EE008","antsla vald","Antsla vald","flat",142,"EE008",19,61.8,79.19
2011,"EE008","elva vald","Elva vald","flat",171,"EE008",63,319.15,336.45
2011,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",85,97.69,111.75
2011,"EE008","kambja vald","Kambja vald","flat",283,"EE008",45,525.53,538.72
2011,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",9,62.26,66.83
2011,"EE008","kastre vald","Kastre vald","flat",291,"EE008",9,178.9,196.11
2011,"EE008","luunja vald","Luunja vald","flat",432,"EE008",78,774.06,781.12
2011,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",45,68.49,75.72
2011,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",26,51.08,71.32
2011,"EE008","noo vald","Nõo vald","flat",528,"EE008",19,290.86,276.55
2011,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",17,256.03,332.32
2011,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",17,199.51,210.96
2011,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",43,89.39,103.53
2011,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",71,74.26,136.91
2011,"EE008","polva vald","Põlva vald","flat",622,"EE008",83,204.68,224.01
2011,"EE008","rapina vald","Räpina vald","flat",708,"EE008",31,52.76,85.61
2011,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",20,21.04,30.82
2011,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",17,37.3,92.03
2011,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1137,798.53,829.62
2011,"EE008","tartu vald","Tartu vald","flat",796,"EE008",83,622.79,632.23
2011,"EE008","torva vald","Tõrva vald","flat",824,"EE008",30,63.71,93.16
2011,"EE008","valga vald","Valga vald","flat",855,"EE008",119,104.38,118.78
2011,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",139,432.57,437.25
2011,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",62,132.34,170.42
2011,"EE008","voru linn","Võru linn","flat",919,"EE008",94,336.25,366.86
2011,"EE008","voru vald","Võru vald","flat",917,"EE008",29,128.08,152.4
2011,"EE009","haljala vald","Haljala vald","flat",191,"EE006",14,233.35,227.63
2011,"EE009","jarva vald","Järva vald","flat",255,"EE006",71,29.85,39.66
2011,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",23,154.8,158.01
2011,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",31,101.69,123.12
2011,"EE009","kohila vald","Kohila vald","flat",317,"EE006",19,497.3,473.43
2011,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",20,166.11,191.93
2011,"EE009","paide linn","Paide linn","flat",567,"EE006",90,241.12,257.27
2011,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",135,377.62,372.7
2011,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",36,163.89,223.95
2011,"EE009","rapla vald","Rapla vald","flat",668,"EE006",53,305.31,337.76
2011,"EE009","tapa vald","Tapa vald","flat",792,"EE006",93,88.57,106.11
2011,"EE009","turi vald","Türi vald","flat",834,"EE006",41,203.56,198.22
2011,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",40,109.68,108.36
2011,"EE009","vinni vald","Vinni vald","flat",901,"EE006",43,100.69,150.75
2011,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",113,60,74.43
2011,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",13,79.56,139.08
2011,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",177,163.93,214.75
2011,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",533,80.85,103.59
2011,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",155,45.74,47.79
2011,"EE00A","narva linn","Narva linn","flat",511,"EE007",506,286.76,309.15
2011,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",73,539.08,581.48
2011,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",161,215.44,228.91
2011,"EE00A","toila vald","Toila vald","flat",803,"EE007",115,96.41,133.873333333333
2012,"EE001","anija vald","Anija vald","flat",141,"EE001",47,186.91,185.51
2012,"EE001","harku vald","Harku vald","flat",198,"EE001",86,903.72,886.85
2012,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",35,558.51,564.07
2012,"EE001","keila linn","Keila linn","flat",296,"EE001",96,613.87,589.32
2012,"EE001","kiili vald","Kiili vald","flat",304,"EE001",26,928.78,950.51
2012,"EE001","kose vald","Kose vald","flat",338,"EE001",34,326.86,326.14
2012,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",30,315.09,315.45
2012,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",132,157.87,196.01
2012,"EE001","loksa linn","Loksa linn","flat",424,"EE001",32,124.18,158.87
2012,"EE001","maardu linn","Maardu linn","flat",446,"EE001",206,467.44,462.01
2012,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",21,482.23,428.16
2012,"EE001","rae vald","Rae vald","flat",653,"EE001",230,1097.08,1034.36
2012,"EE001","saku vald","Saku vald","flat",718,"EE001",38,668.22,675.69
2012,"EE001","saue vald","Saue vald","flat",726,"EE001",160,768.05,741.85
2012,"EE001","tallinn","Tallinn","flat",784,"EE001",7041,984.71,1103.59
2012,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",236,1041.67,1034.22
2012,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",15,261.78,339.57
2012,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",125,380.43,428.5
2012,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",34,253,267.55
2012,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,253,297.937272727273
2012,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",51,105.26,127.43
2012,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",27,53.64,62.01
2012,"EE004","muhu vald","Muhu vald","flat",478,"EE004",5,237.69,213.33
2012,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",696,658.31,705.6
2012,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",57,72.92,117.15
2012,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,253,297.937272727273
2012,"EE004","saarde vald","Saarde vald","flat",712,"EE004",29,57.05,90.86
2012,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",188,546.69,543.1
2012,"EE004","tori vald","Tori vald","flat",809,"EE004",76,368.01,382.21
2012,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,253,297.937272727273
2012,"EE008","antsla vald","Antsla vald","flat",142,"EE008",19,65.5,80.74
2012,"EE008","elva vald","Elva vald","flat",171,"EE008",62,231.75,277.9
2012,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",119,99.22,113.18
2012,"EE008","kambja vald","Kambja vald","flat",283,"EE008",79,641.56,703.93
2012,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",13,71.01,86.9
2012,"EE008","kastre vald","Kastre vald","flat",291,"EE008",24,175.62,281.19
2012,"EE008","luunja vald","Luunja vald","flat",432,"EE008",42,937.37,846.8
2012,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",43,53.05,86.53
2012,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",13,48.39,75.38
2012,"EE008","noo vald","Nõo vald","flat",528,"EE008",23,367.35,368.29
2012,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",27,120.27,412.13
2012,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",31,156.56,170.73
2012,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",46,90.7,117.98
2012,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",63,139.53,175.17
2012,"EE008","polva vald","Põlva vald","flat",622,"EE008",70,243.21,252.1
2012,"EE008","rapina vald","Räpina vald","flat",708,"EE008",32,78.75,132.84
2012,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",15,30.67,38.78
2012,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",11,30.33,73.2
2012,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1418,865.03,901.21
2012,"EE008","tartu vald","Tartu vald","flat",796,"EE008",80,514.14,606.4
2012,"EE008","torva vald","Tõrva vald","flat",824,"EE008",33,101.85,113.57
2012,"EE008","valga vald","Valga vald","flat",855,"EE008",154,91.75,112.98
2012,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",155,454.4,473.55
2012,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",58,131.27,179.97
2012,"EE008","voru linn","Võru linn","flat",919,"EE008",134,291.92,295.78
2012,"EE008","voru vald","Võru vald","flat",917,"EE008",49,136.99,178.98
2012,"EE009","haljala vald","Haljala vald","flat",191,"EE006",21,250.45,280.76
2012,"EE009","jarva vald","Järva vald","flat",255,"EE006",62,45.83,55.43
2012,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",18,137.84,128.48
2012,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",62,105.93,121
2012,"EE009","kohila vald","Kohila vald","flat",317,"EE006",35,393.36,397.7
2012,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",30,168.1,188.01
2012,"EE009","paide linn","Paide linn","flat",567,"EE006",90,235.25,235.8
2012,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",152,442.04,438.67
2012,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",39,237.88,259.82
2012,"EE009","rapla vald","Rapla vald","flat",668,"EE006",74,242.87,285.09
2012,"EE009","tapa vald","Tapa vald","flat",792,"EE006",128,81.44,90.21
2012,"EE009","turi vald","Türi vald","flat",834,"EE006",68,159.18,165.58
2012,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",42,49.16,87.24
2012,"EE009","vinni vald","Vinni vald","flat",901,"EE006",40,115.63,146.46
2012,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",123,59.77,82.4
2012,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",29,51.68,100.16
2012,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",210,167.96,202.41
2012,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",615,81.42,102.19
2012,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",164,44.56,49.92
2012,"EE00A","narva linn","Narva linn","flat",511,"EE007",652,341.55,359.7
2012,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",90,526.34,668.75
2012,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",223,252.1,269.02
2012,"EE00A","toila vald","Toila vald","flat",803,"EE007",134.333333333333,88.0666666666667,117.496666666667
2013,"EE001","anija vald","Anija vald","flat",141,"EE001",60,247.67,253.78
2013,"EE001","harku vald","Harku vald","flat",198,"EE001",114,997.04,975.52
2013,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",64,693.01,676.79
2013,"EE001","keila linn","Keila linn","flat",296,"EE001",119,719.13,736
2013,"EE001","kiili vald","Kiili vald","flat",304,"EE001",18,784.44,696.88
2013,"EE001","kose vald","Kose vald","flat",338,"EE001",54,305.31,307.2
2013,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",35,351.76,370.39
2013,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",185,203.13,247.57
2013,"EE001","loksa linn","Loksa linn","flat",424,"EE001",35,95.44,124.53
2013,"EE001","maardu linn","Maardu linn","flat",446,"EE001",239,589.29,591.21
2013,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",20,587.51,548.22
2013,"EE001","rae vald","Rae vald","flat",653,"EE001",258,1160.43,1089.47
2013,"EE001","saku vald","Saku vald","flat",718,"EE001",66,780.53,760.84
2013,"EE001","saue vald","Saue vald","flat",726,"EE001",187,923.34,830.32
2013,"EE001","tallinn","Tallinn","flat",784,"EE001",7778,1149.37,1257.17
2013,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",317,1186.55,1145.09
2013,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",17,306.75,323.17
2013,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",155,391.06,560.18
2013,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",42,293.75,259.39
2013,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,300.25,316.147
2013,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",58,100.13,110.97
2013,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",43,40.26,66.77
2013,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,282.080721343874,226.36858722855
2013,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",765,692.42,741.71
2013,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",76,65.44,96.7
2013,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,300.25,316.147
2013,"EE004","saarde vald","Saarde vald","flat",712,"EE004",24,61.38,85.47
2013,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",190,574.82,526.89
2013,"EE004","tori vald","Tori vald","flat",809,"EE004",77,428.82,390.22
2013,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,300.25,316.147
2013,"EE008","antsla vald","Antsla vald","flat",142,"EE008",24,44.53,60.33
2013,"EE008","elva vald","Elva vald","flat",171,"EE008",107,253.49,287.92
2013,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",139,90.91,107.27
2013,"EE008","kambja vald","Kambja vald","flat",283,"EE008",126,824.01,822.62
2013,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",19,105.63,113.23
2013,"EE008","kastre vald","Kastre vald","flat",291,"EE008",31,256.92,281.08
2013,"EE008","luunja vald","Luunja vald","flat",432,"EE008",77,1124.69,1016.71
2013,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",65,49.31,61.66
2013,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",15,144.8,175.85
2013,"EE008","noo vald","Nõo vald","flat",528,"EE008",25,405.19,361.96
2013,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",31,81.63,264.48
2013,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",23,169.23,150.28
2013,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",64,64.77,79.86
2013,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",101,85.37,149.97
2013,"EE008","polva vald","Põlva vald","flat",622,"EE008",84,187.06,211.26
2013,"EE008","rapina vald","Räpina vald","flat",708,"EE008",28,109.59,132.52
2013,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",31,44.31,76.33
2013,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",11,53.08,85.86
2013,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1659,974.03,1018.01
2013,"EE008","tartu vald","Tartu vald","flat",796,"EE008",133,998,804.23
2013,"EE008","torva vald","Tõrva vald","flat",824,"EE008",44,76.02,87.11
2013,"EE008","valga vald","Valga vald","flat",855,"EE008",152,95.34,108.49
2013,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",194,479.44,484.52
2013,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",74,151.25,177.11
2013,"EE008","voru linn","Võru linn","flat",919,"EE008",133,319.15,321.84
2013,"EE008","voru vald","Võru vald","flat",917,"EE008",51,173.16,196.81
2013,"EE009","haljala vald","Haljala vald","flat",191,"EE006",15,250,213.16
2013,"EE009","jarva vald","Järva vald","flat",255,"EE006",60,35.05,54.2
2013,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",58,132.63,131.25
2013,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",54,69.39,102.63
2013,"EE009","kohila vald","Kohila vald","flat",317,"EE006",53,477.14,423.91
2013,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",35,148.15,164.57
2013,"EE009","paide linn","Paide linn","flat",567,"EE006",159,193.97,191.67
2013,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",214,437.23,435.88
2013,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",50,191.13,239.02
2013,"EE009","rapla vald","Rapla vald","flat",668,"EE006",94,328.76,312.84
2013,"EE009","tapa vald","Tapa vald","flat",792,"EE006",131,65.98,85.46
2013,"EE009","turi vald","Türi vald","flat",834,"EE006",83,148.59,156.6
2013,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",56,82.14,96.76
2013,"EE009","vinni vald","Vinni vald","flat",901,"EE006",36,93.35,117.85
2013,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",116,80.76,107.41
2013,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",23,50.41,105.32
2013,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",278,188.28,229.94
2013,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",749,77.4,101.52
2013,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",192,37.81,50.52
2013,"EE00A","narva linn","Narva linn","flat",511,"EE007",669,407.52,428.57
2013,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",126,584.02,693.85
2013,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",211,289.44,293.09
2013,"EE00A","toila vald","Toila vald","flat",803,"EE007",164.333333333333,92.1666666666667,128.593333333333
2014,"EE001","anija vald","Anija vald","flat",141,"EE001",70,275.65,284.11
2014,"EE001","harku vald","Harku vald","flat",198,"EE001",127,1103.99,1039.67
2014,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",73,814.61,782.28
2014,"EE001","keila linn","Keila linn","flat",296,"EE001",183,952.38,965.58
2014,"EE001","kiili vald","Kiili vald","flat",304,"EE001",67,730.48,717.63
2014,"EE001","kose vald","Kose vald","flat",338,"EE001",88,296.34,313.88
2014,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",45,351.91,360.64
2014,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",207,211.97,262.09
2014,"EE001","loksa linn","Loksa linn","flat",424,"EE001",34,161.85,173.3
2014,"EE001","maardu linn","Maardu linn","flat",446,"EE001",201,730.69,718.82
2014,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",33,649.93,561.04
2014,"EE001","rae vald","Rae vald","flat",653,"EE001",422,1361.58,1289.05
2014,"EE001","saku vald","Saku vald","flat",718,"EE001",67,855.78,870.77
2014,"EE001","saue vald","Saue vald","flat",726,"EE001",262,1022.49,891.64
2014,"EE001","tallinn","Tallinn","flat",784,"EE001",7540,1363.48,1450.96
2014,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",267,1345.88,1301.34
2014,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",15,305.52,301.91
2014,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",176,437.5,467.98
2014,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",44,264.17,269.37
2014,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,284.845,327.231
2014,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",53,128.5,137.38
2014,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",47,46.62,71.26
2014,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,267.607936956522,234.304988399022
2014,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",801,755.32,806.66
2014,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",82,102.94,118.52
2014,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,284.845,327.231
2014,"EE004","saarde vald","Saarde vald","flat",712,"EE004",38,50.76,84.17
2014,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",202,532.79,516.54
2014,"EE004","tori vald","Tori vald","flat",809,"EE004",108,508.42,498.52
2014,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,284.845,327.231
2014,"EE008","antsla vald","Antsla vald","flat",142,"EE008",31,54.49,65.09
2014,"EE008","elva vald","Elva vald","flat",171,"EE008",99,323.28,328.61
2014,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",147,111.34,122.01
2014,"EE008","kambja vald","Kambja vald","flat",283,"EE008",154,993.65,920.4
2014,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",36,107.24,102.39
2014,"EE008","kastre vald","Kastre vald","flat",291,"EE008",36,302.45,329.44
2014,"EE008","luunja vald","Luunja vald","flat",432,"EE008",85,1139.07,1061.58
2014,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",62,76.85,106.72
2014,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",16,72.71,95.31
2014,"EE008","noo vald","Nõo vald","flat",528,"EE008",20,438.55,450.51
2014,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",36,125.91,263.45
2014,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",19,156.74,146.64
2014,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",54,74.86,81.11
2014,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",101,116.96,179.12
2014,"EE008","polva vald","Põlva vald","flat",622,"EE008",112,291.96,292.97
2014,"EE008","rapina vald","Räpina vald","flat",708,"EE008",50,86.76,116.92
2014,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",17,61.48,85.69
2014,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",16,37.85,68.83
2014,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1466,1115.63,1137.96
2014,"EE008","tartu vald","Tartu vald","flat",796,"EE008",196,1057.48,951.42
2014,"EE008","torva vald","Tõrva vald","flat",824,"EE008",55,52.16,74.12
2014,"EE008","valga vald","Valga vald","flat",855,"EE008",195,88.16,104.81
2014,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",271,497.63,492.94
2014,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",86,160.02,186.06
2014,"EE008","voru linn","Võru linn","flat",919,"EE008",194,339.26,333.7
2014,"EE008","voru vald","Võru vald","flat",917,"EE008",58,129.12,146.49
2014,"EE009","haljala vald","Haljala vald","flat",191,"EE006",32,143.46,203.76
2014,"EE009","jarva vald","Järva vald","flat",255,"EE006",91,39.42,50.34
2014,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",48,171.92,165.06
2014,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",50,100.81,127.96
2014,"EE009","kohila vald","Kohila vald","flat",317,"EE006",48,482.29,448.45
2014,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",52,162.2,172.57
2014,"EE009","paide linn","Paide linn","flat",567,"EE006",168,184.36,200.4
2014,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",223,472.03,478.6
2014,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",51,254.78,300.56
2014,"EE009","rapla vald","Rapla vald","flat",668,"EE006",105,311.24,314.31
2014,"EE009","tapa vald","Tapa vald","flat",792,"EE006",177,72.73,84.69
2014,"EE009","turi vald","Türi vald","flat",834,"EE006",108,160.72,171.17
2014,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",57,45.56,86.13
2014,"EE009","vinni vald","Vinni vald","flat",901,"EE006",58,178.32,175.67
2014,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",98,77.26,93.67
2014,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",22,64.72,131.3
2014,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",258,215.59,260.54
2014,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",745,91.19,110.14
2014,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",170,41.37,53.83
2014,"EE00A","narva linn","Narva linn","flat",511,"EE007",693,473.93,487.25
2014,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",69,740.37,755.87
2014,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",208,310.9,314.87
2014,"EE00A","toila vald","Toila vald","flat",803,"EE007",150,107.226666666667,148.556666666667
2015,"EE001","anija vald","Anija vald","flat",141,"EE001",56,377.66,345.18
2015,"EE001","harku vald","Harku vald","flat",198,"EE001",120,1233.52,1173.83
2015,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",67,896.55,868.8
2015,"EE001","keila linn","Keila linn","flat",296,"EE001",143,987.84,1004.71
2015,"EE001","kiili vald","Kiili vald","flat",304,"EE001",36,1065.76,948.36
2015,"EE001","kose vald","Kose vald","flat",338,"EE001",76,444.08,406.62
2015,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",28,369.41,363.93
2015,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",225,324.79,321.56
2015,"EE001","loksa linn","Loksa linn","flat",424,"EE001",40,197.05,204.53
2015,"EE001","maardu linn","Maardu linn","flat",446,"EE001",239,779.09,758.52
2015,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",35,627.91,537.2
2015,"EE001","rae vald","Rae vald","flat",653,"EE001",454,1432.67,1384.77
2015,"EE001","saku vald","Saku vald","flat",718,"EE001",82,1060.11,1045.14
2015,"EE001","saue vald","Saue vald","flat",726,"EE001",265,1192.66,1073.98
2015,"EE001","tallinn","Tallinn","flat",784,"EE001",8769,1462.93,1548.78
